|Unnamed: 0|Unnamed: 0.1|Unnamed: 0.1.1|Unnamed: 0.1.1.1|Unnamed: 0.1.1.1.1|Unnamed: 0.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1|Unnamed: 0.1.1.1.1.1.1.1|index|Item_Identifier|Item_Weight|Item_Fat_Content|Item_Visibility|Item_Type|Item_MRP|Outlet_Identifier|Outlet_Establishment_Year|Outlet_Size|Outlet_Location_Type|Outlet_Type|Item_Outlet_Sales
10981|10981|10981|10981|10981|10981|10981|10981|10981.0|2458|FDZ02|6.905|Regular|0.038302823|Dairy|96.6726|OUT018|2009|Medium|Tier 3|Supermarket Type2|
10982|10982|10982|10982|10982|10982|10982|10982|10982.0|2459|FDQ24|15.7|Low Fat|0.073666699|Baking Goods|249.9724|OUT046|1997|Small|Tier 1|Supermarket Type1|
10983|10983|10983|10983|10983|10983|10983|10983|10983.0|2460|FDM16|8.155|Regular|0.033527475|Frozen Foods|74.0354|OUT013|1987|High|Tier 3|Supermarket Type1|
10984|10984|10984|10984|10984|10984|10984|10984|10984.0|2461|FDU35|6.44|Low Fat|0.079338525|Breads|99.47|OUT049|1999|Medium|Tier 1|Supermarket Type1|
10985|10985|10985|10985|10985|10985|10985|10985|10985.0|2462|FDT35|19.85|Regular|0.081439977|Breads|168.9816|OUT035|2004|Small|Tier 2|Supermarket Type1|
10986|10986|10986|10986|10986|10986|10986|10986|10986.0|2463|NCX30|16.7|Low Fat|0.026662015|Household|247.5776|OUT049|1999|Medium|Tier 1|Supermarket Type1|
10987|10987|10987|10987|10987|10987|10987|10987|10987.0|2464|FDG04|13.1|Low Fat|0.006097005|Frozen Foods|187.2898|OUT017|2007||Tier 2|Supermarket Type1|
10988|10988|10988|10988|10988|10988|10988|10988|10988.0|2465|FDI12|9.395|Regular|0.10037995599999999|Baking Goods|86.2856|OUT035|2004|Small|Tier 2|Supermarket Type1|
10989|10989|10989|10989|10989|10989|10989|10989|10989.0|2466|FDE35|7.06|Regular|0.043892097000000005|Starchy Foods|60.0904|OUT035|2004|Small|Tier 2|Supermarket Type1|
10990|10990|10990|10990|10990|10990|10990|10990|10990.0|2467|NCP14||Low Fat|0.109755674|Household|106.0306|OUT027|1985|Medium|Tier 3|Supermarket Type3|
10991|10991|10991|10991|10991|10991|10991|10991|10991.0|2468|NCY53|20.0|Low Fat|0.058599942|Health and Hygiene|110.1544|OUT045|2002||Tier 2|Supermarket Type1|
10992|10992|10992|10992|10992|10992|10992|10992|10992.0|2469|FDP49|9.0|Regular|0.069479757|Breakfast|55.1614|OUT017|2007||Tier 2|Supermarket Type1|
10993|10993|10993|10993|10993|10993|10993|10993|10993.0|2470|FDQ04|6.4|Low Fat|0.08523300699999999|Frozen Foods|42.2796|OUT017|2007||Tier 2|Supermarket Type1|
10994|10994|10994|10994|10994|10994|10994|10994|10994.0|2471|FDM39|6.42|Low Fat|0.053460550999999995|Dairy|178.9002|OUT035|2004|Small|Tier 2|Supermarket Type1|
10995|10995|10995|10995|10995|10995|10995|10995|10995.0|2472|FDO58||Low Fat|0.06929452|Snack Foods|162.5526|OUT019|1985|Small|Tier 1|Grocery Store|
10996|10996|10996|10996|10996|10996|10996|10996|10996.0|2473|FDC56|7.72|Low Fat|0.12220809099999999|Fruits and Vegetables|119.344|OUT017|2007||Tier 2|Supermarket Type1|
10997|10997|10997|10997|10997|10997|10997|10997|10997.0|2474|NCQ54|17.7|Low Fat|0.012542375|Household|167.4474|OUT046|1997|Small|Tier 1|Supermarket Type1|
10998|10998|10998|10998|10998|10998|10998|10998|10998.0|2475|FDV10||Regular|0.066383024|Snack Foods|42.6112|OUT027|1985|Medium|Tier 3|Supermarket Type3|
10999|10999|10999|10999|10999|10999|10999|10999|10999.0|2476|NCK17|11.0|Low Fat|0.037894845|Health and Hygiene|40.348|OUT046|1997|Small|Tier 1|Supermarket Type1|
11000|11000|11000|11000|11000|11000|11000|11000|11000.0|2477|NCF55||Low Fat|0.021561415|Household|36.4874|OUT027|1985|Medium|Tier 3|Supermarket Type3|
11001|11001|11001|11001|11001|11001|11001|11001|11001.0|2478|FDV33|9.6|Regular|0.027320856|Snack Foods|259.8304|OUT013|1987|High|Tier 3|Supermarket Type1|
11002|11002|11002|11002|11002|11002|11002|11002|Allez au boulot ! :)|2479|NCH29||Low Fat|0.060359181|Health and Hygiene|96.2726|OUT019|1985|Small|Tier 1|Grocery Store|
11003|11003|11003|11003|11003|11003|11003|11003|11003.0|2480|FDA37||Regular|0.054959317|Canned|125.5046|OUT027|1985|Medium|Tier 3|Supermarket Type3|
11004|11004|11004|11004|11004|11004|11004|11004|11004.0|2481|FDH46|6.935|Regular|0.041450453|Snack Foods|101.9332|OUT018|2009|Medium|Tier 3|Supermarket Type2|
11005|11005|11005|11005|11005|11005|11005|11005|11005.0|2482|FDS25|6.885|Regular|0.13998208|Canned|110.6228|OUT035|2004|Small|Tier 2|Supermarket Type1|
11006|11006|11006|11006|11006|11006|11006|11006|11006.0|2483|FDH04||Regular|0.011317898|Frozen Foods|89.7488|OUT027|1985|Medium|Tier 3|Supermarket Type3|
11007|11007|11007|11007|11007|11007|11007|11007|11007.0|2484|FDX52|11.5|Regular|0.042002566|Frozen Foods|191.382|OUT046|1997|Small|Tier 1|Supermarket Type1|
11008|11008|11008|11008|11008|11008|11008|11008|11008.0|2485|NCD42|16.5|Low Fat|0.012709331|Health and Hygiene|37.1506|OUT017|2007||Tier 2|Supermarket Type1|
11009|11009|11009|11009|11009|11009|11009|11009|11009.0|2486|FDW47|15.0|Low Fat|0.046637544|Breads|121.9414|OUT017|2007||Tier 2|Supermarket Type1|
11010|11010|11010|11010|11010|11010|11010|11010|11010.0|2487|FDL25||Regular|0.130290904|Breakfast|92.9804|OUT027|1985|Medium|Tier 3|Supermarket Type3|
11011|11011|11011|11011|11011|11011|11011|11011|11011.0|2488|NCJ06|20.1|Low Fat|0.05800138|Household|120.3782|OUT010|1998||Tier 3|Grocery Store|
11012|11012|11012|11012|11012|11012|11012|11012|11012.0|2489|FDY09|15.6|Low Fat|0.025179177999999997|Snack Foods|173.7054|OUT013|1987|High|Tier 3|Supermarket Type1|
11013|11013|11013|11013|11013|11013|11013|11013|11013.0|2490|FDS40|15.35|Low Fat|0.0|Frozen Foods|37.219|OUT046|1997|Small|Tier 1|Supermarket Type1|
11014|11014|11014|11014|11014|11014|11014|11014|11014.0|2491|FDH41|9.0|Low Fat|0.082475411|Frozen Foods|215.1534|OUT017|2007||Tier 2|Supermarket Type1|
11015|11015|11015|11015|11015|11015|11015|11015|11015.0|2492|FDG38|8.975|Regular|0.05271917|Canned|84.9224|OUT035|2004|Small|Tier 2|Supermarket Type1|
11016|11016|11016|11016|11016|11016|11016|11016|11016.0|2493|FDU03|||0.09113445199999999|Meat|180.6292|OUT027|1985|Medium|Tier 3|Supermarket Type3|
11017|11017|11017|11017|11017|11017|Allez au boulot ! :)|11017|11017.0|2494|FDV20|20.2|Regular|0.059801402999999996|Fruits and Vegetables|127.9678|OUT046|1997|Small|Tier 1|Supermarket Type1|
11018|11018|11018|11018|11018|11018|11018|11018|11018.0|2495|DRB13|6.115|Regular|0.007058626|Soft Drinks|190.653|OUT045|2002||Tier 2|Supermarket Type1|
11019|11019|11019|11019|11019|11019|11019|11019|11019.0|2496|NCQ30|7.725|Low Fat|0.029048089|Household|120.2414|OUT013|1987|High|Tier 3|Supermarket Type1|
11020|11020|11020|11020|11020|11020|11020|11020|11020.0|2497|NCH06|12.3|Low Fat|0.07649067799999999|Household|245.146|OUT013|1987|High|Tier 3|Supermarket Type1|
11021|11021|11021|11021|11021|11021|11021|11021|11021.0|2498|FDU50|5.75|Regular|0.0|Dairy|112.8176|OUT018|2009|Medium|Tier 3|Supermarket Type2|
11022|11022|11022|11022|11022|11022|11022|11022|11022.0|2499|NCO42||Low Fat|0.043168763|Household|145.2102|OUT019|1985|Small|Tier 1|Grocery Store|
11023|11023|11023|11023|11023|11023|11023|11023|11023.0|2500|FDW09|13.65|Regular|0.026026406000000002|Snack Foods|80.0302|OUT018|2009|Medium|Tier 3|Supermarket Type2|
11024|11024|11024|11024|11024|11024|11024|11024|11024.0|2501|FDH04|6.115|Regular|0.011363508000000001|Frozen Foods|90.6488|OUT013|1987|High|Tier 3|Supermarket Type1|
11025|11025|11025|11025|11025|11025|11025|11025|11025.0|2502|FDC21|14.6|Regular|0.043045942000000004|Fruits and Vegetables|107.7254|OUT045|2002||Tier 2|Supermarket Type1|
11026|11026|11026|11026|11026|11026|11026|11026|11026.0|2503|FDL21|15.85|Regular|0.007157526|Snack Foods|40.448|OUT049|1999|Medium|Tier 1|Supermarket Type1|
11027|11027|11027|11027|11027|11027|11027|11027|11027.0|2504|FDM46|7.365|Low Fat|0.267753377|Snack Foods|93.61200000000001|OUT010|1998||Tier 3|Grocery Store|
11028|11028|11028|11028|11028|11028|11028|11028|11028.0|2505|FDT22||Low Fat|0.196267755|Snack Foods|60.422|OUT019|1985|Small|Tier 1|Grocery Store|
11029|11029|11029|11029|11029|11029|11029|11029|11029.0|2506|FDB28|6.615|Low Fat|0.09336772300000001|Dairy|198.4426|OUT035|2004|Small|Tier 2|Supermarket Type1|
11030|11030|11030|11030|11030|11030|11030|11030|11030.0|2507|FDI12|9.395|Regular|0.10080792300000001|Baking Goods|88.4856|OUT018|2009|Medium|Tier 3|Supermarket Type2|
11031|11031|11031|11031|11031|11031|11031|11031|11031.0|2508|FDA28|16.1|Regular|0.047898827000000005|Frozen Foods|126.2362|OUT045|2002||Tier 2|Supermarket Type1|
11032|11032|11032|11032|11032|11032|11032|11032|11032.0|2509|FDF59|12.5|Low Fat|0.07118472099999999|Starchy Foods|127.902|OUT013|1987|High|Tier 3|Supermarket Type1|
11033|11033|11033|11033|11033|11033|11033|11033|11033.0|2510|FDM45||Regular|0.087767643|Snack Foods|122.2756|OUT027|1985|Medium|Tier 3|Supermarket Type3|
11034|11034|11034|11034|11034|11034|11034|11034|11034.0|2511|FDQ56|6.59|Low Fat|0.10619461699999999|Fruits and Vegetables|83.1908|OUT017|2007||Tier 2|Supermarket Type1|
11035|11035|11035|11035|11035|11035|11035|11035|11035.0|2512|FDR46|16.85|Low Fat|0.13963441099999999|Snack Foods|146.076|OUT049|1999|Medium|Tier 1|Supermarket Type1|
11036|11036|11036|11036|11036|11036|11036|11036|11036.0|2513|FDT01|13.65|Regular|0.184014453|Canned|212.4902|OUT013|1987|High|Tier 3|Supermarket Type1|
11037|11037|11037|11037|11037|11037|11037|11037|11037.0|2514|FDD16||Low Fat|0.036177057|Frozen Foods|74.7696|OUT027|1985|Medium|Tier 3|Supermarket Type3|
11038|11038|11038|11038|11038|11038|11038|11038|11038.0|2515|NCU30|5.11|Low Fat|0.05837308|Household|161.221|OUT010|1998||Tier 3|Grocery Store|
11039|11039|11039|11039|11039|11039|11039|11039|11039.0|2516|FDM40|10.195|Low Fat|0.267701662|Frozen Foods|143.7154|OUT010|1998||Tier 3|Grocery Store|
11040|11040|11040|11040|11040|11040|11040|11040|11040.0|2517|FDI56|7.325|Low Fat|0.09336772300000001|Fruits and Vegetables|93.1146|OUT035|2004|Small|Tier 2|Supermarket Type1|
11041|11041|11041|11041|11041|11041|11041|11041|11041.0|2518|NCS30|5.945|Low Fat|0.092948793|Household|127.5652|OUT013|1987|High|Tier 3|Supermarket Type1|
11042|11042|11042|11042|11042|11042|11042|ù*ùfsfsf///|11042.0|2519|FDU08|10.3|Low Fat|0.027469924|Fruits and Vegetables|98.9042|OUT017|2007||Tier 2|Supermarket Type1|
11043|11043|11043|11043|11043|11043|11043|11043|11043.0|2520|FDX51||Regular|0.021951903999999998|Meat|195.1452|OUT027|1985|Medium|Tier 3|Supermarket Type3|
11044|11044|11044|11044|11044|11044|11044|11044|11044.0|2521|FDA43|10.895|Low Fat|0.064806913|Fruits and Vegetables|196.6794|OUT045|2002||Tier 2|Supermarket Type1|
11045|11045|11045|11045|11045|11045|11045|11045|11045.0|2522|FDX59|10.195|Low Fat|0.086470378|Breads|33.6558|OUT010|1998||Tier 3|Grocery Store|
11046|11046|11046|11046|11046|11046|11046|11046|11046.0|2523|FDC37|15.5|Low Fat|0.033007266|Baking Goods|106.0938|OUT018|2009|Medium|Tier 3|Supermarket Type2|
11047|11047|11047|11047|11047|11047|11047|11047|11047.0|2524|FDP58|11.1|Low Fat|0.135029856|Snack Foods|218.9482|OUT013|1987|High|Tier 3|Supermarket Type1|
11048|11048|11048|11048|11048|11048|11048|11048|11048.0|2525|NCY42|6.38|Low Fat|0.015159706|Household|142.447|OUT035|2004|Small|Tier 2|Supermarket Type1|
11049|11049|11049|11049|11049|11049|11049|11049|11049.0|2526|FDF21|10.3|Regular|0.059067021|Fruits and Vegetables|189.653|OUT018|2009|Medium|Tier 3|Supermarket Type2|
11050|11050|11050|11050|11050|11050|11050|11050|11050.0|2527|FDU10||Regular|0.045470757|Snack Foods|38.1848|OUT027|1985|Medium|Tier 3|Supermarket Type3|
11051|11051|11051|11051|11051|11051|11051|11051|11051.0|2528|DRL47|19.7|Low Fat|0.038894579|Hard Drinks|124.7362|OUT018|2009|Medium|Tier 3|Supermarket Type2|
11052|11052|11052|11052|11052|11052|11052|11052|11052.0|2529|FDA58|9.395|Low Fat|0.0|Snack Foods|237.6932|OUT018|2009|Medium|Tier 3|Supermarket Type2|
11053|11053|11053|11053|11053|11053|11053|11053|11053.0|2530|FDJ22|18.75|LF|0.05289235|Snack Foods|192.7504|OUT049|1999|Medium|Tier 1|Supermarket Type1|
11054|11054|11054|11054|11054|11054|11054|11054|11054.0|2531|FDK50|7.96|LF|0.028363202999999997|Canned|160.4894|OUT046|1997|Small|Tier 1|Supermarket Type1|
11055|11055|11055|11055|11055|11055|11055|11055|Allez au boulot ! :)|2532|FDO38|17.25|Low Fat|0.072825279|Canned|78.1986|OUT035|2004|Small|Tier 2|Supermarket Type1|
11056|11056|11056|11056|11056|11056|11056|11056|11056.0|2533|DRF60|10.8|Low Fat|0.052058877|Soft Drinks|239.7564|OUT035|2004|Small|Tier 2|Supermarket Type1|
11057|11057|11057|11057|11057|11057|11057|11057|11057.0|2534|NCZ42||Low Fat|0.019763707|Household|236.3248|OUT019|1985|Small|Tier 1|Grocery Store|
11058|11058|11058|11058|11058|11058|11058|11058|11058.0|2535|FDD35|12.15|Low Fat|0.025904641000000003|Starchy Foods|118.844|OUT049|1999|Medium|Tier 1|Supermarket Type1|
11059|11059|11059|11059|11059|11059|11059|11059|11059.0|2536|FDL25|6.92|Regular|0.131190433|Breakfast|92.7804|OUT045|2002||Tier 2|Supermarket Type1|
11060|11060|11060|11060|11060|11060|11060|11060|11060.0|2537|FDJ16|9.195|Low Fat|0.114790042|Frozen Foods|57.3246|OUT013|1987|High|Tier 3|Supermarket Type1|
11061|11061|11061|11061|11061|11061|11061|11061|11061.0|2538|DRK59|8.895|Low Fat|0.075567131|Hard Drinks|234.8616|OUT049|1999|Medium|Tier 1|Supermarket Type1|
11062|11062|11062|11062|11062|11062|11062|11062|11062.0|2539|FDI50|8.42|Regular|0.030842666|Canned|231.0352|OUT046|1997|Small|Tier 1|Supermarket Type1|
11063|11063|11063|11063|11063|11063|11063|11063|11063.0|2540|NCB19|6.525|Low Fat|0.09047883|Household|87.1882|OUT045|2002||Tier 2|Supermarket Type1|
11064|11064|11064|11064|11064|11064|11064|11064|11064.0|2541|DRI37|15.85|Low Fat|0.107577534|Soft Drinks|59.8904|OUT035|2004|Small|Tier 2|Supermarket Type1|
11065|11065|11065|11065|11065|11065|11065|11065|11065.0|2542|FDA14||Low Fat|0.064867575|Dairy|147.876|OUT027|1985|Medium|Tier 3|Supermarket Type3|
11066|11066|11066|11066|11066|11066|11066|11066|11066.0|2543|FDC08|19.0|Regular|0.103871404|Fruits and Vegetables|227.77200000000002|OUT018|2009|Medium|Tier 3|Supermarket Type2|
11067|11067|11067|11067|11067|11067|11067|11067|11067.0|2544|FDS45|5.175|Regular|0.029495953999999998|Snack Foods|104.5622|OUT046|1997|Small|Tier 1|Supermarket Type1|
11068|11068|11068|11068|11068|11068|11068|11068|11068.0|2545|FDI21|5.59|Regular|0.056690820999999995|Snack Foods|63.4168|OUT049|1999|Medium|Tier 1|Supermarket Type1|
11069|11069|11069|11069|11069|11069|11069|11069|11069.0|2546|DRJ47|18.25|Low Fat|0.044241935999999996|Hard Drinks|174.308|OUT035|2004|Small|Tier 2|Supermarket Type1|
11070|11070|11070|11070|11070|11070|11070|11070|11070.0|2547|DRE37||Low Fat|0.09376333|Soft Drinks|188.8872|OUT027|1985|Medium|Tier 3|Supermarket Type3|
11071|11071|11071|11071|11071|11071|11071|11071|11071.0|2548|FDT55|13.6|Regular|0.043832987999999996|Fruits and Vegetables|158.0946|OUT018|2009|Medium|Tier 3|Supermarket Type2|
11072|11072|11072|11072|11072|11072|11072|11072|11072.0|2549|NCG42||Low Fat|0.041028182999999996|Household|129.131|OUT027|1985|Medium|Tier 3|Supermarket Type3|
11073|11073|11073|11073|11073|11073|11073|11073|11073.0|2550|FDA31|7.1|Low Fat|0.110182726|Fruits and Vegetables|171.208|OUT049|1999|Medium|Tier 1|Supermarket Type1|
11074|11074|11074|11074|11074|11074|11074|11074|11074.0|2551|NCW42|18.2|Low Fat|0.0|Household|222.0456|OUT046|1997|Small|Tier 1|Supermarket Type1|
11075|11075|11075|11075|11075|11075|11075|11075|11075.0|2552|FDF50|4.905|Low Fat|0.117994019|Canned|195.2768|OUT017|2007||Tier 2|Supermarket Type1|
11076|11076|11076|11076|11076|11076|11076|11076|11076.0|2553|FDK56|9.695|Low Fat|0.130200124|Fruits and Vegetables|186.7898|OUT049|1999|Medium|Tier 1|Supermarket Type1|
11077|11077|11077|11077|11077|11077|11077|11077|11077.0|2554|FDX10|6.385|Regular|0.123687134|Snack Foods|36.8874|OUT035|2004|Small|Tier 2|Supermarket Type1|
11078|11078|11078|11078|11078|11078|11078|11078|11078.0|2555|NCK07||Low Fat|0.048450920999999994|Others|163.3526|OUT027|1985|Medium|Tier 3|Supermarket Type3|
11079|11079|11079|11079|11079|11079|11079|11079|11079.0|2556|FDZ49|11.0|Regular|0.13389874300000001|Canned|222.0798|OUT017|2007||Tier 2|Supermarket Type1|
11080|11080|11080|11080|11080|11080|11080|11080|11080.0|2557|FDR33|7.31|Low Fat|0.026766644|Snack Foods|108.65700000000001|OUT013|1987|High|Tier 3|Supermarket Type1|
11081|11081|11081|11081|11081|11081|11081|11081|11081.0|2558|FDO44|12.6|Low Fat|0.0|Fruits and Vegetables|110.8228|OUT018|2009|Medium|Tier 3|Supermarket Type2|
11082|11082|11082|11082|11082|11082|11082|11082|11082.0|2559|FDA20|6.78|Low Fat|0.066621085|Fruits and Vegetables|186.62400000000002|OUT046|1997|Small|Tier 1|Supermarket Type1|
11083|11083|11083|11083|11083|11083|11083|11083|11083.0|2560|NCL30|18.1|Low Fat|0.049039680999999995|Household|127.8336|OUT045|2002||Tier 2|Supermarket Type1|
11084|11084|11084|11084|11084|11084|11084|11084|11084.0|2561|FDI05||Regular|0.222132498|Frozen Foods|74.4354|OUT019|1985|Small|Tier 1|Grocery Store|
11085|11085|11085|11085|11085|11085|11085|11085|11085.0|2562|FDQ12|12.65|Low Fat|0.035554996|Baking Goods|228.50099999999998|OUT018|2009|Medium|Tier 3|Supermarket Type2|
11086|11086|11086|11086|11086|11086|11086|11086|11086.0|2563|FDH47|13.5|Regular|0.0|Starchy Foods|95.8068|OUT017|2007||Tier 2|Supermarket Type1|
11087|11087|11087|11087|11087|11087|11087|11087|11087.0|2564|FDH34|8.63|Low Fat|0.031221915|Snack Foods|185.8582|OUT018|2009|Medium|Tier 3|Supermarket Type2|
11088|11088|11088|11088|11088|11088|11088|11088|11088.0|2565|FDF29|15.1|Regular|0.019934187|Frozen Foods|131.431|OUT046|1997|Small|Tier 1|Supermarket Type1|
11089|11089|11089|11089|11089|11089|11089|11089|11089.0|2566|FDG40|13.65|Low Fat|0.039986574|Frozen Foods|34.3558|OUT018|2009|Medium|Tier 3|Supermarket Type2|
11090|11090|11090|11090|11090|11090|11090|11090|11090.0|2567|NCE18|10.0|Low Fat|0.021546531|Household|249.175|OUT017|2007||Tier 2|Supermarket Type1|
11091|11091|11091|11091|11091|11091|11091|11091|11091.0|2568|FDP21|7.42|Regular|0.043084893|Snack Foods|189.1872|OUT010|1998||Tier 3|Grocery Store|
11092|11092|11092|11092|11092|11092|11092|11092|11092.0|2569|FDY50|5.8|Low Fat|0.130846833|Dairy|88.6172|OUT013|1987|High|Tier 3|Supermarket Type1|
11093|11093|11093|11093|11093|11093|11093|11093|11093.0|2570|FDB36|5.465|Regular|0.0|Baking Goods|129.2626|OUT049|1999|Medium|Tier 1|Supermarket Type1|
11094|11094|11094|11094|11094|11094|11094|11094|11094.0|2571|NCZ29|15.0|Low Fat|0.07148242099999999|Health and Hygiene|127.2362|OUT049|1999|Medium|Tier 1|Supermarket Type1|
11095|11095|11095|11095|11095|11095|11095|11095|11095.0|2572|FDU20|19.35|Regular|0.02154496|Fruits and Vegetables|119.0098|OUT018|2009|Medium|Tier 3|Supermarket Type2|
11096|11096|11096|11096|11096|11096|11096|11096|11096.0|2573|FDO56|10.195|Regular|0.044945123|Fruits and Vegetables|117.7808|OUT013|1987|High|Tier 3|Supermarket Type1|
11097|11097|11097|11097|11097|11097|11097|11097|11097.0|2574|FDW31|11.35|Regular|0.043225203|Fruits and Vegetables|197.7742|OUT049|1999|Medium|Tier 1|Supermarket Type1|
11098|11098|11098|11098|11098|11098|11098|11098|11098.0|2575|DRH59|10.8|Low Fat|0.058384822999999995|Hard Drinks|74.83800000000002|OUT013|1987|High|Tier 3|Supermarket Type1|
11099|11099|11099|11099|11099|11099|11099|11099|11099.0|2576|NCB30|14.6|Low Fat|0.02584838|Household|197.5084|OUT017|2007||Tier 2|Supermarket Type1|
11100|11100|11100|11100|11100|11100|11100|11100|11100.0|2577|FDK43||Low Fat|0.026710788|Meat|127.902|OUT027|1985|Medium|Tier 3|Supermarket Type3|
11101|11101|11101|11101|11101|11101|11101|11101|11101.0|2578|FDW43|20.1|Regular|0.022470715|Fruits and Vegetables|229.3036|OUT045|2002||Tier 2|Supermarket Type1|
11102|11102|11102|11102|11102|11102|11102|11102|11102.0|2579|Allez au boulot ! :)|15.35|Low Fat|0.015764902|Others|141.14700000000005|OUT017|2007||Tier 2|Supermarket Type1|
11103|11103|11103|11103|11103|11103|11103|11103|11103.0|2580|FDJ27|17.7|Regular|0.12187603300000001|Meat|100.3674|OUT046|1997|Small|Tier 1|Supermarket Type1|
11104|11104|11104|11104|11104|11104|11104|11104|11104.0|2581|FDC45|17.0|low fat|0.13573321800000002|Fruits and Vegetables|169.9106|OUT046|1997|Small|Tier 1|Supermarket Type1|
11105|11105|11105|11105|11105|11105|11105|11105|11105.0|2582|FDY40|15.5|Regular|0.085818761|Frozen Foods|51.2692|OUT035|2004|Small|Tier 2|Supermarket Type1|
11106|11106|11106|11106|11106|11106|11106|11106|11106.0|2583|NCM41|16.5|Low Fat|0.035649249|Health and Hygiene|91.912|OUT035|2004|Small|Tier 2|Supermarket Type1|
11107|11107|11107|11107|11107|11107|11107|11107|11107.0|2584|NCK18||Low Fat|0.011727514|Household|164.5184|OUT019|1985|Small|Tier 1|Grocery Store|
11108|11108|11108|11108|11108|11108|11108|11108|11108.0|2585|FDP37|15.6|Low Fat|0.143328443|Breakfast|129.7994|OUT049|1999|Medium|Tier 1|Supermarket Type1|
11109|11109|11109|11109|11109|11109|11109|11109|11109.0|2586|FDA27||Regular|0.030777863|Dairy|255.5672|OUT027|1985|Medium|Tier 3|Supermarket Type3|
11110|11110|11110|11110|11110|11110|11110|11110|11110.0|2587|NCX30|16.7|Low Fat|0.026615592999999996|Household|247.4776|OUT035|2004|Small|Tier 2|Supermarket Type1|
11111|11111|11111|11111|11111|11111|11111|11111|11111.0|2588|FDR09|18.25|Low Fat|0.078164241|Snack Foods|256.9962|OUT017|2007||Tier 2|Supermarket Type1|
11112|11112|11112|11112|11112|11112|11112|11112|11112.0|2589|FDG08||Regular|0.164558565|Fruits and Vegetables|172.6764|OUT027|1985|Medium|Tier 3|Supermarket Type3|
11113|11113|11113|11113|11113|11113|11113|11113|11113.0|2590|NCU30|5.11|Low Fat|0.034845667999999996|Household|164.62099999999995|OUT013|1987|High|Tier 3|Supermarket Type1|
11114|11114|11114|11114|11114|11114|11114|11114|11114.0|2591|FDB16|8.21|Low Fat|0.045179902|Dairy|87.8198|OUT017|2007||Tier 2|Supermarket Type1|
